EyeTotalDuration_TOR_FrontOnly,EyeCount_TOR_FrontOnly,EyeTotalDuration_TOR,EyeCount_TOR,class_tf,fileIDs
117,15,177,39,2,S13_01_texting_CANData
103,21,440,48,1,S13_02_Movie_CANData
267,14,662,65,0,S13_02_NoNDRT_CANData
129,10,220,38,1,S13_02_conversation_CANData
44,8,214,32,2,S13_02_drink_CANData
6,6,37,21,2,S13_02_texting_CANData
126,12,783,33,2,S13_03_Movie_CANData
319,39,472,61,1,S13_03_NoNDRT_CANData
444,53,624,77,1,S13_03_conversation_CANData
0,0,19,1,2,S13_03_drink_CANData
12,12,168,30,2,S13_03_texting_CANData
114,12,120,18,2,S14_01_Movie_CANData
369,57,483,81,0,S14_01_NoNDRT_CANData
304,12,401,37,1,S14_01_conversation_CANData
304,22,362,40,0,S14_01_drink_CANData
103,31,121,43,0,S14_01_texting_CANData
72,12,78,18,0,S14_02_Movie_CANData
423,30,507,66,0,S14_02_NoNDRT_CANData
328,56,346,74,0,S14_02_conversation_CANData
135,21,150,36,0,S14_02_drink_CANData
138,12,210,42,0,S14_02_texting_CANData
214,18,343,50,2,S14_03_Movie_CANData
371,47,427,69,0,S14_03_NoNDRT_CANData
157,27,217,39,0,S14_03_conversation_CANData
114,13,138,19,0,S14_03_drink_CANData
74,26,84,35,0,S14_03_texting_CANData
204,12,829,55,2,S15_01_Movie_CANData
624,19,750,43,1,S15_01_NoNDRT_CANData
154,26,211,63,2,S15_01_conversation_CANData
260,15,592,52,0,S15_01_drink_CANData
255,22,501,40,2,S15_01_texting_CANData
102,12,642,42,0,S15_02_Movie_CANData
351,17,582,61,0,S15_02_NoNDRT_CANData
462,23,552,53,1,S15_02_conversation_CANData
344,20,576,46,1,S15_02_drink_CANData
242,11,402,28,1,S15_02_texting_CANData
114,12,795,33,2,S15_03_Movie_CANData
670,26,736,38,1,S15_03_NoNDRT_CANData
225,55,264,72,1,S15_03_conversation_CANData
281,23,573,59,0,S15_03_drink_CANData
156,12,336,30,0,S15_03_texting_CANData
308,15,807,48,2,S16_01_Movie_CANData
534,18,708,53,1,S16_01_NoNDRT_CANData
318,33,515,59,2,S16_01_conversation_CANData
392,27,524,53,2,S16_01_drink_CANData
311,31,527,67,2,S16_01_texting_CANData
18,12,18,12,0,S16_02_Movie_CANData
329,21,653,40,0,S16_02_NoNDRT_CANData
422,19,778,69,1,S16_02_conversation_CANData
316,28,549,62,1,S16_02_drink_CANData
276,41,420,65,2,S16_02_texting_CANData
325,34,549,73,2,S16_03_Movie_CANData
484,27,666,62,0,S16_03_NoNDRT_CANData
90,6,132,12,0,S16_03_conversation_CANData
320,34,548,57,2,S16_03_drink_CANData
138,43,282,73,2,S16_03_texting_CANData
525,24,744,63,1,S17_01_Movie_CANData
561,27,759,63,1,S17_01_NoNDRT_CANData
541,19,729,50,1,S17_01_conversation_CANData
387,19,659,47,0,S17_01_drink_CANData
233,32,480,51,1,S17_01_texting_CANData
395,19,646,46,0,S17_02_Movie_CANData
468,20,708,38,1,S17_02_NoNDRT_CANData
380,10,470,42,1,S17_02_conversation_CANData
236,35,697,80,1,S17_02_drink_CANData
189,41,418,102,2,S17_02_texting_CANData
658,18,795,29,2,S17_03_Movie_CANData
505,30,640,44,0,S17_03_NoNDRT_CANData
489,24,727,50,1,S17_03_conversation_CANData
264,25,653,57,0,S17_03_drink_CANData
97,26,373,90,0,S17_03_texting_CANData
48,6,367,139,1,S18_01_Movie_CANData
551,43,645,65,1,S18_01_NoNDRT_CANData
144,18,342,48,2,S18_01_conversation_CANData
299,43,404,68,2,S18_01_drink_CANData
102,6,132,24,2,S18_01_texting_CANData
0,0,398,47,1,S18_02_Movie_CANData
253,24,623,38,1,S18_02_NoNDRT_CANData
125,19,269,31,1,S18_02_conversation_CANData
149,24,654,64,1,S18_02_drink_CANData
78,18,216,42,2,S18_02_texting_CANData
251,27,556,48,0,S18_03_NoNDRT_CANData
0,0,118,22,0,S18_03_conversation_CANData
0,0,471,41,0,S18_03_drink_CANData
0,0,318,96,2,S18_03_texting_CANData
312,27,844,73,2,S19_01_Movie_CANData
703,31,961,55,2,S19_01_NoNDRT_CANData
382,36,523,61,2,S19_01_conversation_CANData
515,28,693,56,1,S19_01_drink_CANData
229,26,411,58,2,S19_01_texting_CANData
180,30,756,72,2,S19_02_Movie_CANData
330,23,565,64,0,S19_02_NoNDRT_CANData
348,21,608,51,1,S19_02_conversation_CANData
546,18,732,54,2,S19_02_drink_CANData
381,30,549,66,2,S19_02_texting_CANData
180,12,912,30,2,S19_03_Movie_CANData
370,20,620,41,0,S19_03_NoNDRT_CANData
484,22,759,43,1,S19_03_conversation_CANData
429,18,741,47,2,S19_03_drink_CANData
162,17,360,53,2,S19_03_texting_CANData
102,24,607,49,1,S20_01_Movie_CANData
451,30,553,54,0,S20_01_NoNDRT_CANData
326,21,386,45,0,S20_01_conversation_CANData
66,6,114,12,0,S20_01_drink_CANData
255,21,339,45,0,S20_01_texting_CANData
114,18,796,65,2,S20_02_Movie_CANData
489,30,596,53,0,S20_02_NoNDRT_CANData
276,20,389,39,0,S20_02_conversation_CANData
637,29,721,53,1,S20_02_drink_CANData
180,12,318,42,0,S20_02_texting_CANData
210,18,811,75,2,S20_03_Movie_CANData
431,22,498,41,0,S20_03_NoNDRT_CANData
175,8,264,27,0,S20_03_conversation_CANData
329,21,483,40,0,S20_03_drink_CANData
102,18,216,42,0,S20_03_texting_CANData
61,7,79,19,2,S21_01_Movie_CANData
573,23,615,59,1,S21_01_NoNDRT_CANData
382,39,468,65,0,S21_01_conversation_CANData
361,38,495,77,1,S21_01_drink_CANData
147,28,196,59,1,S21_01_texting_CANData
60,12,120,54,0,S21_02_Movie_CANData
380,48,472,86,0,S21_02_NoNDRT_CANData
407,45,435,73,0,S21_02_conversation_CANData
138,12,147,21,0,S21_02_drink_CANData
233,34,255,56,2,S21_02_texting_CANData
0,0,0,0,2,S21_03_Movie_CANData
424,26,435,37,0,S21_03_NoNDRT_CANData
0,0,0,0,0,S21_03_conversation_CANData
171,15,189,27,0,S21_03_drink_CANData
42,12,42,12,1,S21_03_texting_CANData
6,6,6,6,2,S22_01_Movie_CANData
361,29,764,71,2,S22_01_NoNDRT_CANData
48,18,72,36,2,S22_01_drink_CANData
0,0,0,0,2,S22_01_texting_CANData
6,6,314,86,2,S22_02_Movie_CANData
0,0,6,6,1,S22_02_NoNDRT_CANData
6,6,24,18,1,S22_02_conversation_CANData
0,0,36,24,2,S22_02_drink_CANData
307,12,733,60,1,S22_02_texting_CANData
0,0,0,0,2,S22_03_Movie_CANData
327,16,712,95,1,S22_03_NoNDRT_CANData
12,12,190,22,2,S22_03_drink_CANData
0,0,30,24,2,S22_03_texting_CANData
84,24,641,70,2,S23_01_Movie_CANData
251,19,399,59,1,S23_01_NoNDRT_CANData
173,27,327,79,2,S23_01_conversation_CANData
42,27,120,57,2,S23_01_drink_CANData
137,45,166,65,2,S23_01_texting_CANData
6,6,156,60,2,S23_02_Movie_CANData
551,72,627,135,1,S23_02_NoNDRT_CANData
12,12,12,12,2,S23_02_conversation_CANData
270,24,282,36,2,S23_02_drink_CANData
126,36,246,109,2,S23_02_texting_CANData
12,12,66,54,2,S23_03_Movie_CANData
476,59,588,111,2,S23_03_NoNDRT_CANData
60,48,96,84,1,S23_03_conversation_CANData
185,53,500,110,2,S23_03_drink_CANData
138,68,309,167,2,S23_03_texting_CANData
292,55,926,90,2,S24_01_Movie_CANData
319,65,343,83,1,S24_01_NoNDRT_CANData
42,9,48,15,1,S24_01_conversation_CANData
266,41,326,53,0,S24_01_drink_CANData
0,0,0,0,1,S24_01_texting_CANData
42,24,42,24,0,S24_02_NoNDRT_CANData
0,0,0,0,0,S24_02_conversation_CANData
158,71,206,83,0,S24_02_drink_CANData
0,0,0,0,2,S24_02_texting_CANData
90,12,102,18,1,S24_03_Movie_CANData
0,0,0,0,0,S24_03_NoNDRT_CANData
0,0,0,0,0,S24_03_conversation_CANData
3,3,3,3,0,S24_03_drink_CANData
42,12,60,24,0,S24_03_texting_CANData
387,13,541,24,0,S25_01_Movie_CANData
616,12,646,18,0,S25_01_NoNDRT_CANData
502,25,620,59,0,S25_01_conversation_CANData
543,23,678,46,0,S25_01_drink_CANData
336,34,612,116,0,S25_01_texting_CANData
300,14,592,59,0,S25_02_Movie_CANData
550,29,639,52,0,S25_02_NoNDRT_CANData
521,52,566,68,0,S25_02_conversation_CANData
473,26,491,32,0,S25_02_drink_CANData
229,21,299,59,0,S25_02_texting_CANData
560,22,644,46,0,S25_03_NoNDRT_CANData
460,27,582,68,0,S25_03_conversation_CANData
350,41,550,57,0,S25_03_drink_CANData
0,0,150,78,0,S25_03_texting_CANData
258,18,798,71,2,S26_01_Movie_CANData
625,33,670,66,1,S26_01_NoNDRT_CANData
260,12,456,40,0,S26_01_conversation_CANData
439,25,589,61,1,S26_01_drink_CANData
260,26,422,74,2,S26_01_texting_CANData
300,24,786,47,2,S26_02_Movie_CANData
529,31,619,49,0,S26_02_NoNDRT_CANData
342,22,486,58,0,S26_02_conversation_CANData
353,35,486,54,1,S26_02_drink_CANData
168,36,239,65,1,S26_02_texting_CANData
424,34,580,70,0,S26_03_NoNDRT_CANData
239,23,287,35,0,S26_03_conversation_CANData
382,27,510,56,0,S26_03_drink_CANData
318,18,367,40,1,S26_03_texting_CANData
473,24,848,56,2,S27_01_Movie_CANData
620,25,756,46,1,S27_01_NoNDRT_CANData
777,43,962,84,2,S27_01_conversation_CANData
454,24,576,48,1,S27_01_drink_CANData
344,34,440,52,2,S27_01_texting_CANData
198,12,643,57,1,S27_02_Movie_CANData
642,24,804,36,1,S27_02_NoNDRT_CANData
686,32,755,47,1,S27_02_conversation_CANData
486,24,584,40,1,S27_02_drink_CANData
314,20,392,44,2,S27_02_texting_CANData
187,29,948,55,2,S27_03_Movie_CANData
470,32,650,44,1,S27_03_NoNDRT_CANData
603,43,697,59,2,S27_03_conversation_CANData
393,36,555,68,1,S27_03_drink_CANData
264,18,318,30,2,S27_03_texting_CANData
18,6,775,48,2,S28_01_Movie_CANData
468,18,732,42,1,S28_01_NoNDRT_CANData
173,9,209,13,1,S28_01_conversation_CANData
236,21,498,80,1,S28_01_drink_CANData
24,18,120,36,2,S28_01_texting_CANData
72,6,653,73,2,S28_02_Movie_CANData
191,26,425,84,0,S28_02_NoNDRT_CANData
61,23,175,53,2,S28_02_conversation_CANData
342,28,666,56,1,S28_02_drink_CANData
150,6,222,24,2,S28_02_texting_CANData
12,12,56,50,2,S28_03_Movie_CANData
427,23,688,57,1,S28_03_NoNDRT_CANData
256,55,355,82,1,S28_03_conversation_CANData
126,24,176,56,1,S28_03_drink_CANData
120,6,216,42,1,S28_03_texting_CANData
161,19,363,37,0,S29_01_Movie_CANData
343,34,344,35,0,S29_01_NoNDRT_CANData
30,19,36,25,2,S29_01_conversation_CANData
575,33,677,51,0,S29_01_drink_CANData
168,24,276,48,1,S29_01_texting_CANData
299,33,365,57,0,S29_02_Movie_CANData
642,46,672,52,1,S29_02_NoNDRT_CANData
0,0,5,1,0,S29_02_conversation_CANData
8,1,125,17,2,S29_02_drink_CANData
90,18,90,18,2,S29_02_texting_CANData
132,18,354,42,2,S29_03_Movie_CANData
480,26,528,38,0,S29_03_NoNDRT_CANData
21,21,21,21,0,S29_03_conversation_CANData
372,20,384,26,1,S29_03_drink_CANData
122,8,128,14,2,S29_03_texting_CANData
54,8,758,44,2,S30_01_Movie_CANData
462,24,774,54,2,S30_01_NoNDRT_CANData
126,15,422,37,2,S30_01_conversation_CANData
366,27,498,57,2,S30_01_drink_CANData
246,30,594,54,2,S30_01_texting_CANData
113,11,714,34,1,S30_02_Movie_CANData
268,13,732,37,1,S30_02_NoNDRT_CANData
436,29,722,54,2,S30_02_conversation_CANData
282,19,402,37,1,S30_02_drink_CANData
118,8,491,35,1,S30_02_texting_CANData
12,12,264,42,2,S30_03_Movie_CANData
481,23,697,35,1,S30_03_NoNDRT_CANData
344,24,640,40,0,S30_03_conversation_CANData
0,0,366,6,1,S30_03_drink_CANData
127,25,259,55,2,S30_03_texting_CANData
48,12,229,27,0,S31_01_Movie_CANData
433,32,565,50,1,S31_01_NoNDRT_CANData
0,0,0,0,0,S31_01_conversation_CANData
175,27,187,39,0,S31_01_drink_CANData
222,24,234,30,0,S31_01_texting_CANData
0,0,54,18,0,S31_02_Movie_CANData
219,37,227,43,0,S31_02_NoNDRT_CANData
39,13,44,18,0,S31_02_conversation_CANData
0,0,0,0,1,S31_02_drink_CANData
180,24,210,30,0,S31_02_texting_CANData
396,48,702,66,2,S31_03_Movie_CANData
174,12,180,18,0,S31_03_NoNDRT_CANData
0,0,0,0,0,S31_03_conversation_CANData
0,0,0,0,0,S31_03_drink_CANData
186,12,222,18,0,S31_03_texting_CANData
198,12,608,47,0,S32_01_Movie_CANData
674,16,704,28,0,S32_01_NoNDRT_CANData
339,23,499,51,1,S32_01_conversation_CANData
143,7,394,74,0,S32_01_drink_CANData
240,12,390,30,1,S32_01_texting_CANData
240,12,390,30,1,S32_01_texting_CANData_DESKTOP-59B5B6O_9-30-155828-2018_Conflict
138,6,770,20,1,S32_02_Movie_CANData
619,23,697,35,1,S32_02_NoNDRT_CANData
101,10,113,16,1,S32_02_conversation_CANData
494,22,686,40,1,S32_02_drink_CANData
348,12,408,36,1,S32_02_texting_CANData
102,6,666,42,0,S32_03_Movie_CANData
688,23,712,29,1,S32_03_NoNDRT_CANData
549,23,575,43,1,S32_03_conversation_CANData
231,27,279,39,0,S32_03_drink_CANData
252,12,342,36,0,S32_03_texting_CANData
333,12,612,33,0,S33_01_Movie_CANData
312,30,546,43,1,S33_01_NoNDRT_CANData
140,12,488,56,0,S33_01_conversation_CANData
54,18,96,42,0,S33_01_drink_CANData
42,6,240,12,2,S33_01_texting_CANData
0,0,0,0,2,S33_02_Movie_CANData
153,26,213,38,0,S33_02_NoNDRT_CANData
84,12,108,18,0,S33_02_conversation_CANData
150,6,150,6,1,S33_02_drink_CANData
66,6,114,30,1,S33_02_texting_CANData
48,12,326,36,2,S33_03_Movie_CANData
0,0,42,12,0,S33_03_NoNDRT_CANData
0,0,114,6,0,S33_03_conversation_CANData
388,38,472,50,0,S33_03_drink_CANData
0,0,0,0,0,S33_03_texting_CANData
353,34,419,46,0,S34_01_NoNDRT_CANData
405,25,566,72,0,S34_01_conversation_CANData
192,24,400,73,2,S34_01_drink_CANData
0,0,0,0,2,S34_01_texting_CANData
176,14,516,56,1,S34_02_Movie_CANData
357,17,568,60,0,S34_02_NoNDRT_CANData
240,51,310,85,1,S34_02_conversation_CANData
396,29,636,52,1,S34_02_drink_CANData
114,18,114,18,1,S34_02_texting_CANData
152,28,760,123,2,S34_03_Movie_CANData
403,38,523,74,0,S34_03_NoNDRT_CANData
336,30,414,42,1,S34_03_conversation_CANData
454,36,580,60,1,S34_03_drink_CANData
66,6,102,18,2,S34_03_texting_CANData
276,12,870,66,2,S35_01_Movie_CANData
480,27,558,51,2,S35_01_NoNDRT_CANData
373,14,385,20,1,S35_01_conversation_CANData
449,33,538,47,2,S35_01_drink_CANData
280,22,388,58,2,S35_01_texting_CANData
254,14,739,37,2,S35_02_Movie_CANData
6,6,6,6,1,S35_02_NoNDRT_CANData
258,29,546,107,1,S35_02_conversation_CANData
359,27,536,59,1,S35_02_drink_CANData
348,24,432,36,2,S35_02_texting_CANData
150,6,256,22,1,S35_03_Movie_CANData
126,11,196,36,1,S35_03_NoNDRT_CANData
25,19,31,25,0,S35_03_conversation_CANData
69,14,129,52,1,S35_03_drink_CANData
14,14,18,18,1,S35_03_texting_CANData
66,12,90,18,2,S36_01_Movie_CANData
583,39,667,57,0,S36_01_NoNDRT_CANData
303,46,483,74,2,S36_01_conversation_CANData
568,44,623,51,1,S36_01_drink_CANData
150,24,354,66,2,S36_01_texting_CANData
60,12,96,24,2,S36_02_Movie_CANData
710,41,710,41,1,S36_02_NoNDRT_CANData
132,24,365,69,1,S36_02_conversation_CANData
502,34,675,55,0,S36_02_drink_CANData
18,18,24,24,1,S36_02_texting_CANData
48,6,48,6,2,S36_03_Movie_CANData
520,29,622,41,0,S36_03_NoNDRT_CANData
15,5,136,20,1,S36_03_conversation_CANData
388,34,673,62,1,S36_03_drink_CANData
78,18,108,30,1,S36_03_texting_CANData
